op_id	desc	proc	level
1222	hit [primary] <1222>	CPU Processor 0x1d00000000000003	2
1223	hit [primary] <1223>	CPU Processor 0x1d00000000000001	3
1224	hit [primary] <1224>	CPU Processor 0x1d00000000000004	2
1225	hit [primary] <1225>	CPU Processor 0x1d00000000000002	2
1226	hit [primary] <1226>	CPU Processor 0x1d00000000000001	3
1227	hit [primary] <1227>	CPU Processor 0x1d00000000000001	3
1228	hit [primary] <1228>	CPU Processor 0x1d00000000000001	3
1229	hit [primary] <1229>	CPU Processor 0x1d00000000000001	3
1230	hit [primary] <1230>	CPU Processor 0x1d00000000000001	3
1231	hit [primary] <1231>	CPU Processor 0x1d00000000000001	3
1232	hit [primary] <1232>	CPU Processor 0x1d00000000000001	3
1233	hit [primary] <1233>	CPU Processor 0x1d00000000000004	2
1234	hit [primary] <1234>	CPU Processor 0x1d00000000000001	3
1235	hit [primary] <1235>	CPU Processor 0x1d00000000000001	3
1236	hit [primary] <1236>	CPU Processor 0x1d00000000000001	3
1237	hit [primary] <1237>	CPU Processor 0x1d00000000000001	3
1238	hit [primary] <1238>	CPU Processor 0x1d00000000000001	3
1239	hit [primary] <1239>	CPU Processor 0x1d00000000000001	3
1240	hit [primary] <1240>	CPU Processor 0x1d00000000000001	3
1241	hit [primary] <1241>	CPU Processor 0x1d00000000000001	3
1242	hit [primary] <1242>	CPU Processor 0x1d00000000000001	3
1243	hit [primary] <1243>	CPU Processor 0x1d00000000000001	3
1244	hit [primary] <1244>	CPU Processor 0x1d00000000000001	3
1245	hit [primary] <1245>	CPU Processor 0x1d00000000000001	3
1246	hit [primary] <1246>	CPU Processor 0x1d00000000000001	3
1247	hit [primary] <1247>	CPU Processor 0x1d00000000000004	2
1248	hit [primary] <1248>	CPU Processor 0x1d00000000000003	2
1249	hit [primary] <1249>	CPU Processor 0x1d00000000000001	3
1250	hit [primary] <1250>	CPU Processor 0x1d00000000000001	3
1251	hit [primary] <1251>	CPU Processor 0x1d00000000000004	2
1252	hit [primary] <1252>	CPU Processor 0x1d00000000000001	3
1253	hit [primary] <1253>	CPU Processor 0x1d00000000000001	3
1254	hit [primary] <1254>	CPU Processor 0x1d00000000000001	3
1255	hit [primary] <1255>	CPU Processor 0x1d00000000000001	3
1256	hit [primary] <1256>	CPU Processor 0x1d00000000000003	2
1257	hit [primary] <1257>	CPU Processor 0x1d00000000000001	3
1258	hit [primary] <1258>	CPU Processor 0x1d00000000000001	3
1259	hit [primary] <1259>	CPU Processor 0x1d00000000000001	3
1260	hit [primary] <1260>	CPU Processor 0x1d00000000000001	3
1261	hit [primary] <1261>	CPU Processor 0x1d00000000000001	3
1262	hit [primary] <1262>	CPU Processor 0x1d00000000000001	3
1263	hit [primary] <1263>	CPU Processor 0x1d00000000000001	3
1264	hit [primary] <1264>	CPU Processor 0x1d00000000000001	3
1265	hit [primary] <1265>	CPU Processor 0x1d00000000000001	3
1266	hit [primary] <1266>	CPU Processor 0x1d00000000000001	3
1267	hit [primary] <1267>	CPU Processor 0x1d00000000000001	3
1268	hit [primary] <1268>	CPU Processor 0x1d00000000000001	3
1269	hit [primary] <1269>	CPU Processor 0x1d00000000000001	3
1270	hit [primary] <1270>	CPU Processor 0x1d00000000000001	3
1271	hit [primary] <1271>	CPU Processor 0x1d00000000000001	3
1272	hit [primary] <1272>	CPU Processor 0x1d00000000000004	2
1273	hit [primary] <1273>	CPU Processor 0x1d00000000000001	3
1274	hit [primary] <1274>	CPU Processor 0x1d00000000000003	2
1275	hit [primary] <1275>	CPU Processor 0x1d00000000000001	3
1276	hit [primary] <1276>	CPU Processor 0x1d00000000000001	3
1277	hit [primary] <1277>	CPU Processor 0x1d00000000000001	3
1278	hit [primary] <1278>	CPU Processor 0x1d00000000000003	2
1279	hit [primary] <1279>	CPU Processor 0x1d00000000000001	3
1280	hit [primary] <1280>	CPU Processor 0x1d00000000000001	3
1281	hit [primary] <1281>	CPU Processor 0x1d00000000000001	3
1282	hit [primary] <1282>	CPU Processor 0x1d00000000000004	2
1283	hit [primary] <1283>	CPU Processor 0x1d00000000000001	3
1284	hit [primary] <1284>	CPU Processor 0x1d00000000000003	2
1285	hit [primary] <1285>	CPU Processor 0x1d00000000000001	3
1286	hit [primary] <1286>	CPU Processor 0x1d00000000000001	3
1287	hit [primary] <1287>	CPU Processor 0x1d00000000000001	3
1288	hit [primary] <1288>	CPU Processor 0x1d00000000000001	3
1289	hit [primary] <1289>	CPU Processor 0x1d00000000000001	3
1290	hit [primary] <1290>	CPU Processor 0x1d00000000000001	3
1291	hit [primary] <1291>	CPU Processor 0x1d00000000000001	3
1292	hit [primary] <1292>	CPU Processor 0x1d00000000000001	3
1293	hit [primary] <1293>	CPU Processor 0x1d00000000000001	3
1294	hit [primary] <1294>	CPU Processor 0x1d00000000000001	3
1295	hit [primary] <1295>	CPU Processor 0x1d00000000000001	3
1296	hit [primary] <1296>	CPU Processor 0x1d00000000000003	2
1297	hit [primary] <1297>	CPU Processor 0x1d00000000000002	2
1298	hit [primary] <1298>	CPU Processor 0x1d00000000000001	3
1299	hit [primary] <1299>	CPU Processor 0x1d00000000000001	3
1300	hit [primary] <1300>	CPU Processor 0x1d00000000000001	3
1301	hit [primary] <1301>	CPU Processor 0x1d00000000000001	3
1302	hit [primary] <1302>	CPU Processor 0x1d00000000000001	3
1303	hit [primary] <1303>	CPU Processor 0x1d00000000000001	3
1304	hit [primary] <1304>	CPU Processor 0x1d00000000000001	3
1305	hit [primary] <1305>	CPU Processor 0x1d00000000000001	3
1306	hit [primary] <1306>	CPU Processor 0x1d00000000000001	3
1307	hit [primary] <1307>	CPU Processor 0x1d00000000000001	3
1308	hit [primary] <1308>	CPU Processor 0x1d00000000000001	3
1309	hit [primary] <1309>	CPU Processor 0x1d00000000000001	3
1310	hit [primary] <1310>	CPU Processor 0x1d00000000000001	3
1311	hit [primary] <1311>	CPU Processor 0x1d00000000000001	3
1312	hit [primary] <1312>	CPU Processor 0x1d00000000000001	3
1313	hit [primary] <1313>	CPU Processor 0x1d00000000000001	3
1314	hit [primary] <1314>	CPU Processor 0x1d00000000000001	3
1315	hit [primary] <1315>	CPU Processor 0x1d00000000000001	3
1316	hit [primary] <1316>	CPU Processor 0x1d00000000000001	3
1317	hit [primary] <1317>	CPU Processor 0x1d00000000000001	3
1318	hit [primary] <1318>	CPU Processor 0x1d00000000000001	3
1319	hit [primary] <1319>	CPU Processor 0x1d00000000000001	3
1320	hit [primary] <1320>	CPU Processor 0x1d00000000000001	3
1321	hit [primary] <1321>	CPU Processor 0x1d00000000000001	3
1322	hit [primary] <1322>	CPU Processor 0x1d00000000000001	3
1323	hit [primary] <1323>	CPU Processor 0x1d00000000000001	3
1324	hit [primary] <1324>	CPU Processor 0x1d00000000000002	2
1325	hit [primary] <1325>	CPU Processor 0x1d00000000000003	2
1326	hit [primary] <1326>	CPU Processor 0x1d00000000000001	3
1327	hit [primary] <1327>	CPU Processor 0x1d00000000000001	3
1328	hit [primary] <1328>	CPU Processor 0x1d00000000000001	3
1329	hit [primary] <1329>	CPU Processor 0x1d00000000000001	3
1330	hit [primary] <1330>	CPU Processor 0x1d00000000000001	3
1331	hit [primary] <1331>	CPU Processor 0x1d00000000000001	3
1332	hit [primary] <1332>	CPU Processor 0x1d00000000000001	3
1333	hit [primary] <1333>	CPU Processor 0x1d00000000000003	2
1334	hit [primary] <1334>	CPU Processor 0x1d00000000000001	3
1335	hit [primary] <1335>	CPU Processor 0x1d00000000000003	2
1336	hit [primary] <1336>	CPU Processor 0x1d00000000000001	3
1337	hit [primary] <1337>	CPU Processor 0x1d00000000000001	3
1338	hit [primary] <1338>	CPU Processor 0x1d00000000000004	2
1339	hit [primary] <1339>	CPU Processor 0x1d00000000000004	2
1340	hit [primary] <1340>	CPU Processor 0x1d00000000000002	2
1341	hit [primary] <1341>	CPU Processor 0x1d00000000000001	3
1342	hit [primary] <1342>	CPU Processor 0x1d00000000000004	2
1343	hit [primary] <1343>	CPU Processor 0x1d00000000000001	3
1344	hit [primary] <1344>	CPU Processor 0x1d00000000000001	3
1345	hit [primary] <1345>	CPU Processor 0x1d00000000000002	2
1346	hit [primary] <1346>	CPU Processor 0x1d00000000000001	3
1347	hit [primary] <1347>	CPU Processor 0x1d00000000000001	3
1348	hit [primary] <1348>	CPU Processor 0x1d00000000000001	3
1349	hit [primary] <1349>	CPU Processor 0x1d00000000000001	3
1350	hit [primary] <1350>	CPU Processor 0x1d00000000000001	3
1351	hit [primary] <1351>	CPU Processor 0x1d00000000000001	3
1352	hit [primary] <1352>	CPU Processor 0x1d00000000000003	2
1353	hit [primary] <1353>	CPU Processor 0x1d00000000000001	3
1354	hit [primary] <1354>	CPU Processor 0x1d00000000000001	3
1355	hit [primary] <1355>	CPU Processor 0x1d00000000000004	2
1356	hit [primary] <1356>	CPU Processor 0x1d00000000000001	3
1357	hit [primary] <1357>	CPU Processor 0x1d00000000000001	3
1358	hit [primary] <1358>	CPU Processor 0x1d00000000000001	3
1359	hit [primary] <1359>	CPU Processor 0x1d00000000000001	3
1360	hit [primary] <1360>	CPU Processor 0x1d00000000000001	3
1361	hit [primary] <1361>	CPU Processor 0x1d00000000000001	3
1362	hit [primary] <1362>	CPU Processor 0x1d00000000000001	3
1363	hit [primary] <1363>	CPU Processor 0x1d00000000000001	3
1364	hit [primary] <1364>	CPU Processor 0x1d00000000000001	3
1365	hit [primary] <1365>	CPU Processor 0x1d00000000000001	3
1366	hit [primary] <1366>	CPU Processor 0x1d00000000000001	3
1367	hit [primary] <1367>	CPU Processor 0x1d00000000000001	3
1368	hit [primary] <1368>	CPU Processor 0x1d00000000000001	3
1369	hit [primary] <1369>	CPU Processor 0x1d00000000000001	3
1370	hit [primary] <1370>	CPU Processor 0x1d00000000000001	3
1371	hit [primary] <1371>	CPU Processor 0x1d00000000000001	3
1372	hit [primary] <1372>	CPU Processor 0x1d00000000000001	3
1373	hit [primary] <1373>	CPU Processor 0x1d00000000000001	3
1374	hit [primary] <1374>	CPU Processor 0x1d00000000000001	3
1375	hit [primary] <1375>	CPU Processor 0x1d00000000000001	3
1376	hit [primary] <1376>	CPU Processor 0x1d00000000000001	3
1377	hit [primary] <1377>	CPU Processor 0x1d00000000000001	3
1378	hit [primary] <1378>	CPU Processor 0x1d00000000000001	3
1379	hit [primary] <1379>	CPU Processor 0x1d00000000000001	3
1380	hit [primary] <1380>	CPU Processor 0x1d00000000000001	3
1381	hit [primary] <1381>	CPU Processor 0x1d00000000000001	3
1382	hit [primary] <1382>	CPU Processor 0x1d00000000000001	3
1383	hit [primary] <1383>	CPU Processor 0x1d00000000000001	3
1384	hit [primary] <1384>	CPU Processor 0x1d00000000000001	3
1385	hit [primary] <1385>	CPU Processor 0x1d00000000000001	3
1386	hit [primary] <1386>	CPU Processor 0x1d00000000000001	3
1387	hit [primary] <1387>	CPU Processor 0x1d00000000000001	3
1388	hit [primary] <1388>	CPU Processor 0x1d00000000000001	3
1389	hit [primary] <1389>	CPU Processor 0x1d00000000000001	3
1390	hit [primary] <1390>	CPU Processor 0x1d00000000000001	3
1391	hit [primary] <1391>	CPU Processor 0x1d00000000000001	3
1392	hit [primary] <1392>	CPU Processor 0x1d00000000000001	3
1393	hit [primary] <1393>	CPU Processor 0x1d00000000000001	3
1394	hit [primary] <1394>	CPU Processor 0x1d00000000000001	3
1395	hit [primary] <1395>	CPU Processor 0x1d00000000000001	3
1396	hit [primary] <1396>	CPU Processor 0x1d00000000000001	3
1397	hit [primary] <1397>	CPU Processor 0x1d00000000000001	3
1398	hit [primary] <1398>	CPU Processor 0x1d00000000000001	3
1399	hit [primary] <1399>	CPU Processor 0x1d00000000000003	2
1400	hit [primary] <1400>	CPU Processor 0x1d00000000000001	3
1401	hit [primary] <1401>	CPU Processor 0x1d00000000000001	3
1402	hit [primary] <1402>	CPU Processor 0x1d00000000000001	3
1403	hit [primary] <1403>	CPU Processor 0x1d00000000000001	3
1404	hit [primary] <1404>	CPU Processor 0x1d00000000000001	3
1405	hit [primary] <1405>	CPU Processor 0x1d00000000000001	3
1406	hit [primary] <1406>	CPU Processor 0x1d00000000000003	2
1407	hit [primary] <1407>	CPU Processor 0x1d00000000000003	2
1408	hit [primary] <1408>	CPU Processor 0x1d00000000000001	3
1409	hit [primary] <1409>	CPU Processor 0x1d00000000000001	3
1410	hit [primary] <1410>	CPU Processor 0x1d00000000000001	3
1411	hit [primary] <1411>	CPU Processor 0x1d00000000000001	3
1412	hit [primary] <1412>	CPU Processor 0x1d00000000000001	3
1413	hit [primary] <1413>	CPU Processor 0x1d00000000000001	3
1414	hit [primary] <1414>	CPU Processor 0x1d00000000000001	3
1415	hit [primary] <1415>	CPU Processor 0x1d00000000000001	3
1416	hit [primary] <1416>	CPU Processor 0x1d00000000000001	3
1417	hit [primary] <1417>	CPU Processor 0x1d00000000000001	3
1418	hit [primary] <1418>	CPU Processor 0x1d00000000000001	3
1419	hit [primary] <1419>	CPU Processor 0x1d00000000000001	3
1420	hit [primary] <1420>	CPU Processor 0x1d00000000000001	3
1421	hit [primary] <1421>	CPU Processor 0x1d00000000000001	3
1422	hit [primary] <1422>	CPU Processor 0x1d00000000000001	3
1423	hit [primary] <1423>	CPU Processor 0x1d00000000000001	3
1424	hit [primary] <1424>	CPU Processor 0x1d00000000000001	3
1425	hit [primary] <1425>	CPU Processor 0x1d00000000000001	3
1426	hit [primary] <1426>	CPU Processor 0x1d00000000000003	2
1427	hit [primary] <1427>	CPU Processor 0x1d00000000000003	2
1428	hit [primary] <1428>	CPU Processor 0x1d00000000000001	3
1429	hit [primary] <1429>	CPU Processor 0x1d00000000000002	2
1430	hit [primary] <1430>	CPU Processor 0x1d00000000000001	3
1431	hit [primary] <1431>	CPU Processor 0x1d00000000000001	3
1432	hit [primary] <1432>	CPU Processor 0x1d00000000000004	2
1433	hit [primary] <1433>	CPU Processor 0x1d00000000000001	3
1434	hit [primary] <1434>	CPU Processor 0x1d00000000000001	3
1435	hit [primary] <1435>	CPU Processor 0x1d00000000000001	3
1436	hit [primary] <1436>	CPU Processor 0x1d00000000000001	3
1437	hit [primary] <1437>	CPU Processor 0x1d00000000000001	3
1438	hit [primary] <1438>	CPU Processor 0x1d00000000000001	3
1439	hit [primary] <1439>	CPU Processor 0x1d00000000000001	3
1440	hit [primary] <1440>	CPU Processor 0x1d00000000000001	3
1441	hit [primary] <1441>	CPU Processor 0x1d00000000000001	3
1442	hit [primary] <1442>	CPU Processor 0x1d00000000000001	3
1443	hit [primary] <1443>	CPU Processor 0x1d00000000000001	3
1444	hit [primary] <1444>	CPU Processor 0x1d00000000000001	3
1445	hit [primary] <1445>	CPU Processor 0x1d00000000000001	3
1446	hit [primary] <1446>	CPU Processor 0x1d00000000000001	3
1447	hit [primary] <1447>	CPU Processor 0x1d00000000000001	3
1448	hit [primary] <1448>	CPU Processor 0x1d00000000000002	2
1449	hit [primary] <1449>	CPU Processor 0x1d00000000000001	3
1450	hit [primary] <1450>	CPU Processor 0x1d00000000000001	3
1451	hit [primary] <1451>	CPU Processor 0x1d00000000000002	2
1452	hit [primary] <1452>	CPU Processor 0x1d00000000000001	3
1453	hit [primary] <1453>	CPU Processor 0x1d00000000000001	3
1454	hit [primary] <1454>	CPU Processor 0x1d00000000000001	3
1455	hit [primary] <1455>	CPU Processor 0x1d00000000000001	3
1456	hit [primary] <1456>	CPU Processor 0x1d00000000000001	3
1457	hit [primary] <1457>	CPU Processor 0x1d00000000000003	2
1458	hit [primary] <1458>	CPU Processor 0x1d00000000000001	3
1459	hit [primary] <1459>	CPU Processor 0x1d00000000000001	3
1460	hit [primary] <1460>	CPU Processor 0x1d00000000000001	3
1461	hit [primary] <1461>	CPU Processor 0x1d00000000000003	2
1462	hit [primary] <1462>	CPU Processor 0x1d00000000000001	3
1463	hit [primary] <1463>	CPU Processor 0x1d00000000000001	3
1464	hit [primary] <1464>	CPU Processor 0x1d00000000000001	3
1465	hit [primary] <1465>	CPU Processor 0x1d00000000000001	3
1466	hit [primary] <1466>	CPU Processor 0x1d00000000000001	3
1467	hit [primary] <1467>	CPU Processor 0x1d00000000000001	3
1468	hit [primary] <1468>	CPU Processor 0x1d00000000000001	3
1469	hit [primary] <1469>	CPU Processor 0x1d00000000000001	3
1470	hit [primary] <1470>	CPU Processor 0x1d00000000000001	3
1471	hit [primary] <1471>	CPU Processor 0x1d00000000000001	3
1472	hit [primary] <1472>	CPU Processor 0x1d00000000000001	3
1473	hit [primary] <1473>	CPU Processor 0x1d00000000000001	3
1474	hit [primary] <1474>	CPU Processor 0x1d00000000000001	3
1475	hit [primary] <1475>	CPU Processor 0x1d00000000000001	3
1476	hit [primary] <1476>	CPU Processor 0x1d00000000000001	3
1477	hit [primary] <1477>	CPU Processor 0x1d00000000000001	3
1478	hit [primary] <1478>	CPU Processor 0x1d00000000000001	3
1479	hit [primary] <1479>	CPU Processor 0x1d00000000000001	3
1480	hit [primary] <1480>	CPU Processor 0x1d00000000000001	3
1481	hit [primary] <1481>	CPU Processor 0x1d00000000000001	3
1482	hit [primary] <1482>	CPU Processor 0x1d00000000000001	3
1483	hit [primary] <1483>	CPU Processor 0x1d00000000000001	3
1484	hit [primary] <1484>	CPU Processor 0x1d00000000000001	3
1485	hit [primary] <1485>	CPU Processor 0x1d00000000000001	3
1486	hit [primary] <1486>	CPU Processor 0x1d00000000000001	3
1487	hit [primary] <1487>	CPU Processor 0x1d00000000000003	2
1488	hit [primary] <1488>	CPU Processor 0x1d00000000000001	3
1489	hit [primary] <1489>	CPU Processor 0x1d00000000000001	3
1490	hit [primary] <1490>	CPU Processor 0x1d00000000000001	3
1491	hit [primary] <1491>	CPU Processor 0x1d00000000000001	3
1492	hit [primary] <1492>	CPU Processor 0x1d00000000000001	3
1493	hit [primary] <1493>	CPU Processor 0x1d00000000000001	3
1494	hit [primary] <1494>	CPU Processor 0x1d00000000000001	3
1495	hit [primary] <1495>	CPU Processor 0x1d00000000000001	3
1496	hit [primary] <1496>	CPU Processor 0x1d00000000000001	3
1497	hit [primary] <1497>	CPU Processor 0x1d00000000000001	3
1498	hit [primary] <1498>	CPU Processor 0x1d00000000000001	3
1499	hit [primary] <1499>	CPU Processor 0x1d00000000000001	3
1500	hit [primary] <1500>	CPU Processor 0x1d00000000000001	3
1501	hit [primary] <1501>	CPU Processor 0x1d00000000000001	3
1502	hit [primary] <1502>	CPU Processor 0x1d00000000000001	3
1503	hit [primary] <1503>	CPU Processor 0x1d00000000000001	3
1504	hit [primary] <1504>	CPU Processor 0x1d00000000000001	3
1505	hit [primary] <1505>	CPU Processor 0x1d00000000000001	3
1506	hit [primary] <1506>	CPU Processor 0x1d00000000000001	3
1507	hit [primary] <1507>	CPU Processor 0x1d00000000000001	3
1508	hit [primary] <1508>	CPU Processor 0x1d00000000000001	3
1509	hit [primary] <1509>	CPU Processor 0x1d00000000000001	3
1510	hit [primary] <1510>	CPU Processor 0x1d00000000000001	3
1511	hit [primary] <1511>	CPU Processor 0x1d00000000000001	3
1512	hit [primary] <1512>	CPU Processor 0x1d00000000000001	3
1513	hit [primary] <1513>	CPU Processor 0x1d00000000000001	3
1514	hit [primary] <1514>	CPU Processor 0x1d00000000000003	2
1515	hit [primary] <1515>	CPU Processor 0x1d00000000000001	3
1516	hit [primary] <1516>	CPU Processor 0x1d00000000000001	3
1517	hit [primary] <1517>	CPU Processor 0x1d00000000000001	3
1518	hit [primary] <1518>	CPU Processor 0x1d00000000000001	3
1519	hit [primary] <1519>	CPU Processor 0x1d00000000000001	3
1520	hit [primary] <1520>	CPU Processor 0x1d00000000000001	3
1521	hit [primary] <1521>	CPU Processor 0x1d00000000000001	3
1522	hit [primary] <1522>	CPU Processor 0x1d00000000000001	3
1523	hit [primary] <1523>	CPU Processor 0x1d00000000000001	3
1524	hit [primary] <1524>	CPU Processor 0x1d00000000000001	3
1525	hit [primary] <1525>	CPU Processor 0x1d00000000000001	3
1526	hit [primary] <1526>	CPU Processor 0x1d00000000000001	3
1527	hit [primary] <1527>	CPU Processor 0x1d00000000000001	3
1528	hit [primary] <1528>	CPU Processor 0x1d00000000000001	3
1529	hit [primary] <1529>	CPU Processor 0x1d00000000000001	3
1530	hit [primary] <1530>	CPU Processor 0x1d00000000000001	3
